时间,创意名称,创意ID,计划名称,计划ID,笔记/素材ID,笔记/素材链接,笔记标题,商品名称,spuId,营销场景,广告类型,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
2026-04-26,商品-白白胖胖-星光款-孕期人群-新号-26.2.2,3694084635,商品-爆文合集-星光款-孕期人群-26.2.2,173136421,68ef7968000000000301210f,https://www.xiaohongshu.com/explore/68ef7968000000000301210f?xsec_token=WBd0I4wv3bEGLhhzxFYpFDK3Lbu_8HNF-2EQJtJcIv314=&xsec_source=pc_wind_export,王炸福利！每个宝妈都能生出白白胖胖的天使,鲜炖燕窝钻石碗70g*12瓶月套餐下单鲜炖#,687755254f80eb0001708800,商品推广x日常销售,通投,6.30,6,0,0.0%,0.0,1050.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-子申Spring-星光款-孕期人群-达人-26.2.12,3774813081,商品-潜力笔记合集-星光款-孕期人群-26.2.12,174907084,6918813a00000000050390ba,https://www.xiaohongshu.com/explore/6918813a00000000050390ba?xsec_token=WBQwaSNqhl4o56laNeqTjvjHhbAAV_j5ljvVQ7Y7Uvb4I=&xsec_source=pc_wind_export,生完崽才敢说的Q&A孕期日记新篇章,,,商品推广x日常销售,通投,1.28,3,0,0.0%,0.0,426.67,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-白白胖胖-星光款-系统-新号-26.2.12,3774862705,商品-爆文合集-星光款-系统-26.2.12,174913001,68ef7968000000000301210f,https://www.xiaohongshu.com/explore/68ef7968000000000301210f?xsec_token=WBd0I4wv3bEGLhhzxFYpFDK3Lbu_8HNF-2EQJtJcIv314=&xsec_source=pc_wind_export,王炸福利！每个宝妈都能生出白白胖胖的天使,,,商品推广x日常销售,通投,3.34,9,0,0.0%,0.0,371.11,0,0.00,0.0,0,0,0.0,0,0,0.0,1,3.34,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-好搭子-星光款-孕期人群-新号-26.3.3,3910722620,商品-2月潜力笔记合集-星光款-孕期人群-26.3.3,177593447,697c75a900000000220088d2,https://www.xiaohongshu.com/explore/697c75a900000000220088d2?xsec_token=WBwBjnu7RslInfN37On7gDOYNt407vTduW_Ujt2g4pAnw=&xsec_source=pc_wind_export,孕妈的孕期好搭子 ,,,商品推广x日常销售,通投,0.54,3,0,0.0%,0.0,180.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-子申Spring-星光款-行业兴趣人群-达人-26.3.3,3911387144,商品-2月潜力笔记合集-星光款-行业兴趣人群-26.3.3,177606603,6918813a00000000050390ba,https://www.xiaohongshu.com/explore/6918813a00000000050390ba?xsec_token=WBQwaSNqhl4o56laNeqTjvjHhbAAV_j5ljvVQ7Y7Uvb4I=&xsec_source=pc_wind_export,生完崽才敢说的Q&A孕期日记新篇章,,,商品推广x日常销售,通投,1.76,4,0,0.0%,0.0,440.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-好搭子-星光款-行业兴趣人群-新号-26.3.3,3911387146,商品-2月潜力笔记合集-星光款-行业兴趣人群-26.3.3,177606603,697c75a900000000220088d2,https://www.xiaohongshu.com/explore/697c75a900000000220088d2?xsec_token=WBwBjnu7RslInfN37On7gDOYNt407vTduW_Ujt2g4pAnw=&xsec_source=pc_wind_export,孕妈的孕期好搭子 ,,,商品推广x日常销售,通投,2.09,3,0,0.0%,0.0,696.67,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-孕期孕反-星光款-孕期人群-日弘-26.3.20-视频组,4081817455,商品-孕期孕反-星光款-孕期人群-日弘-26.3.20-视频组,181255593,6959fc4b000000001f00a5d2,https://www.xiaohongshu.com/explore/6959fc4b000000001f00a5d2?xsec_token=WBmzLxGmBgjPgv4pQVnK5UHhSAB5-8jR0R1IhWpNgQrzo=&xsec_source=pc_wind_export,孕期状态逆袭秘籍！好状态+大宝贝全都要✨,鲜炖燕窝钻石碗70g*28瓶月套餐下单鲜炖 每周冷鲜配送,6469daecdb9efc0001207e99,商品推广x日常销售,通投,0.04,1,0,0.0%,0.0,40.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-好搭子-星光款-系统-新号-26.3.20,4081993082,商品-好搭子-星光款-系统-新号-26.3.20,181265774,697c75a900000000220088d2,https://www.xiaohongshu.com/explore/697c75a900000000220088d2?xsec_token=WBwBjnu7RslInfN37On7gDOYNt407vTduW_Ujt2g4pAnw=&xsec_source=pc_wind_export,孕妈的孕期好搭子 ,,,商品推广x日常销售,通投,3.30,8,1,12.5%,3.3,412.5,0,0.00,0.0,0,0,0.0,0,0,0.0,1,3.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-04-26,商品-不是燕-星光款-系统-日弘-26.3.23,4115015238,商品-历史爆文合集-合集款-系统-日弘-26.3.23,181835982,6747c34600000000020383fa,https://www.xiaohongshu.com/explore/6747c34600000000020383fa?xsec_token=WBc-r-kto8bfRsH3OwmZrbFSMH3ynuOjDwkyI0WcKLCA0=&xsec_source=pc_wind_export,不是燕窝智商税 是你没吃对燕窝！,,,商品推广x日常销售,通投,0.50,130,1,0.77%,0.5,3.85,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-燕窝新-合集款-系统-日弘-26.3.23,4115015239,商品-历史爆文合集-合集款-系统-日弘-26.3.23,181835982,6735ba5f000000003c015663,https://www.xiaohongshu.com/explore/6735ba5f000000003c015663?xsec_token=WBrN20tB5PNfwrRS2iS-bhS-IdOfS7kwpIVZQgoAH4Has=&xsec_source=pc_wind_export,燕窝新手不踩坑！认准这一篇就够了,,,商品推广x日常销售,通投,0.15,140,1,0.71%,0.15,1.07,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-燕窝也-合集款-系统-日弘-26.3.23,4115015241,商品-历史爆文合集-合集款-系统-日弘-26.3.23,181835982,672d88bf000000001d0385de,https://www.xiaohongshu.com/explore/672d88bf000000001d0385de?xsec_token=WBh7MmCvHnN1XOxEGdssjFjOaZNLr7X17EIMjcMCDv9Sg=&xsec_source=pc_wind_export,燕窝也要用心选！一篇讲透给纠结星人,,,商品推广x日常销售,通投,66.90,620,42,6.77%,1.59,107.9,0,0.00,0.0,0,0,0.0,0,0,0.0,5,13.38,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,4,0,0.0
2026-04-26,商品-一篇搞懂-合集款-行业兴趣人群-日弘-26.3.25,4134798338,商品-一篇搞懂-合集款-行业兴趣人群-日弘-26.3.25,182208110,697c0949000000002801dfff,https://www.xiaohongshu.com/explore/697c0949000000002801dfff?xsec_token=WBwBjnu7RslInfN37On7gDOUOcEGBw3oqtju4UGRZS8tc=&xsec_source=pc_wind_export,孕期燕窝抄作业❗一篇搞懂不同阶段怎么选,,,商品推广x日常销售,通投,0.00,2,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-从入门到奢护-合集款-行业兴趣人群-日弘-26.3.27,4154714587,商品-从入门到奢护-合集款-行业兴趣人群-日弘-26.3.27,182579835,69c5dd2d000000002301450b,https://www.xiaohongshu.com/explore/69c5dd2d000000002301450b?xsec_token=WBQ9wJuui2TnVbjw6DXg7gmY4aBWhiwnhmK1b3Whf99tw=&xsec_source=pc_wind_export,从入门到奢护|小仙炖全阶段滋补攻略,,,商品推广x日常销售,通投,12.11,22,3,13.64%,4.04,550.45,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-不是燕-星光款-系统-日弘-26.4.3,4243073608,商品-历史爆文合集-合集款-系统-日弘-26.4.3,184040544,6747c34600000000020383fa,https://www.xiaohongshu.com/explore/6747c34600000000020383fa?xsec_token=WBc-r-kto8bfRsH3OwmZrbFSMH3ynuOjDwkyI0WcKLCA0=&xsec_source=pc_wind_export,不是燕窝智商税 是你没吃对燕窝！,,,商品推广x日常销售,通投,0.00,13,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-燕窝新-合集款-系统-日弘-26.4.3,4243073609,商品-历史爆文合集-合集款-系统-日弘-26.4.3,184040544,6735ba5f000000003c015663,https://www.xiaohongshu.com/explore/6735ba5f000000003c015663?xsec_token=WBrN20tB5PNfwrRS2iS-bhS-IdOfS7kwpIVZQgoAH4Has=&xsec_source=pc_wind_export,燕窝新手不踩坑！认准这一篇就够了,,,商品推广x日常销售,通投,31.86,460,31,6.74%,1.03,69.26,0,0.00,0.0,0,0,0.0,0,0,0.0,3,10.62,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,3,0,0.0
2026-04-26,商品-燕窝也-合集款-系统-日弘-26.4.3,4243073611,商品-历史爆文合集-合集款-系统-日弘-26.4.3,184040544,672d88bf000000001d0385de,https://www.xiaohongshu.com/explore/672d88bf000000001d0385de?xsec_token=WBh7MmCvHnN1XOxEGdssjFjOaZNLr7X17EIMjcMCDv9Sg=&xsec_source=pc_wind_export,燕窝也要用心选！一篇讲透给纠结星人,,,商品推广x日常销售,通投,162.59,1216,104,8.55%,1.56,133.71,0,0.00,0.0,0,0,0.0,0,0,0.0,9,18.07,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,9,0,0.0
2026-04-26,商品-爆款燕窝怎么选-合集款-系统-日弘-26.4.13,4353237081,商品-爆款燕窝怎么选-合集款-系统-日弘-26.4.13,185654603,69d8d571000000001b022ff5,https://www.xiaohongshu.com/explore/69d8d571000000001b022ff5?xsec_token=WBDRp7jgY3kB4UTYHRqA3sFB0eU2EKUXcQOty78qLtGkE=&xsec_source=pc_wind_export,小仙炖爆款燕窝怎么选？一篇看懂不花冤枉钱,,,商品推广x日常销售,通投,0.00,1,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-一只CC-星光款-孕期人群-达人-26.4.13,4354353540,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69ba64760000000021010453,https://www.xiaohongshu.com/explore/69ba64760000000021010453?xsec_token=WBnAhwO4YvmVtH71Po6_nBp7V9-hjdIDjcu5Y8xiRuyM4=&xsec_source=pc_wind_export,孕18w充实自律一日吃练vlog,,,商品推广x日常销售,通投,0.15,20,0,0.0%,0.0,7.5,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-一只琳琳兒-星光款-孕期人群-达人-26.4.13,4354353541,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69c26e96000000001a024b1a,https://www.xiaohongshu.com/explore/69c26e96000000001a024b1a?xsec_token=WBWMgSuxVhYL-GWfSFMCZmu_EWD5nFQWCdcPN8RRBgD8c=&xsec_source=pc_wind_export,孕36w，注意饮食真的不会变丑变老,,,商品推广x日常销售,通投,0.00,18,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-Hello哈喽公主-星光款-孕期人群-达人-26.4.13,4354353542,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69c3c7470000000021005c58,https://www.xiaohongshu.com/explore/69c3c7470000000021005c58?xsec_token=WBNyWhaPRlxk3U4R7F0YHdRvGkfMMkWMaWJ8pHn9jDJeQ=&xsec_source=pc_wind_export,孕39w，保持美貌最好的方式是吃对补品！,,,商品推广x日常销售,通投,0.00,2,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-航航妈咪的日常-星光款-孕期人群-达人-26.4.13,4354353545,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69b1615a000000000600ec5d,https://www.xiaohongshu.com/explore/69b1615a000000000600ec5d?xsec_token=WBfQR22W4qkZvRJVMVII7rijsn8khkx6OJ0N1fg3E2-i8=&xsec_source=pc_wind_export,🤱孕期才知道女人吃对补品有多重要！！！,,,商品推广x日常销售,通投,4.15,4,1,25.0%,4.15,1037.5,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-黄小-星光款-孕期人群-达人-26.4.13,4354353546,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69c4f2fa000000002200077d,https://www.xiaohongshu.com/explore/69c4f2fa000000002200077d?xsec_token=WBffPHCfNzewB5BHrnAdsl8kOpiihqMlTl7SuPfCHY1QM=&xsec_source=pc_wind_export,Vlog|当温州厂二代开始备孕了🫃🏻,,,商品推广x日常销售,通投,1.77,82,4,4.88%,0.44,21.59,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-Melody麦老si-星光款-孕期人群-达人-26.4.13,4354353547,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69a8ff3f000000001a020133,https://www.xiaohongshu.com/explore/69a8ff3f000000001a020133?xsec_token=WBvo6qvdmNr8c7vN6CfIF3txGE7pTqIZuw9t8vsYy2Hqw=&xsec_source=pc_wind_export,三亚Vlog🏝️孕晚期每天也要吃饱吃好！,,,商品推广x日常销售,通投,1.35,11,1,9.09%,1.35,122.73,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-小马在北漂-星光款-孕期人群-达人-26.4.13,4354353548,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69b16df9000000000600e8bc,https://www.xiaohongshu.com/explore/69b16df9000000000600e8bc?xsec_token=WBfQR22W4qkZvRJVMVII7ritxdOLx-jCRsYpVDro9xFKk=&xsec_source=pc_wind_export,🤰33w｜孕期早餐公式🥣牛奶燕窝+水煮蛋,,,商品推广x日常销售,通投,0.00,28,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-奶酪小马-星光款-孕期人群-达人-26.4.13,4354353549,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69aa6be20000000015031a51,https://www.xiaohongshu.com/explore/69aa6be20000000015031a51?xsec_token=WB0Elw4Ncq5JR3q2Qo5BpXR7ecFRZnk9IdvCnVMh8bK8M=&xsec_source=pc_wind_export,Vlog｜🤰33周控制体重一日饮食分享,,,商品推广x日常销售,通投,0.00,21,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-留学生小姐姐熊猫-星光款-孕期人群-达人-26.4.13,4354353550,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69aceea5000000001d0249e9,https://www.xiaohongshu.com/explore/69aceea5000000001d0249e9?xsec_token=WBad4OVg99-mfjk52vJob12JgJm2XpcMroLv5KixHmnTA=&xsec_source=pc_wind_export,国企打工人👩‍💻跟着AI备孕吃什么VLOG,,,商品推广x日常销售,通投,0.75,6,0,0.0%,0.0,125.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-米妮薇vivian-星光款-孕期人群-达人-26.4.13,4354353551,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69ca3ab700000000210385da,https://www.xiaohongshu.com/explore/69ca3ab700000000210385da?xsec_token=WBeOWMxnjOg_qge6Z-I4XIXzGqj0Eq-hzWWoM3dOX2K_E=&xsec_source=pc_wind_export,二胎已生，过来人告诉你孕期吃燕窝的大实话,,,商品推广x日常销售,通投,0.00,5,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-肉泥Roni-星光款-孕期人群-达人-26.4.13,4354353552,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69c8a549000000002103b0ad,https://www.xiaohongshu.com/explore/69c8a549000000002103b0ad?xsec_token=WBqIor2H1WEZoslIIUeMhTFcxktW5oKg9NEoNtqnDBxEs=&xsec_source=pc_wind_export,孕晚期小记｜34w+的早餐记录🥣,,,商品推广x日常销售,通投,0.00,2,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-96年小福星-星光款-孕期人群-达人-26.4.13,4354353553,商品-达人合集3-星光款-孕期人群-达人-26.4.13,185673438,69b15f75000000000b03676d,https://www.xiaohongshu.com/explore/69b15f75000000000b03676d?xsec_token=WBfQR22W4qkZvRJVMVII7rivVBQCwj7botRinyLbDquFg=&xsec_source=pc_wind_export,37w孕期吃燕窝｜纯自用感受,,,商品推广x日常销售,通投,0.00,6,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-大象姐姐-星光款-孕期人群-达人-26.4.13,4354547002,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69ad1bf6000000001d02444f,https://www.xiaohongshu.com/explore/69ad1bf6000000001d02444f?xsec_token=WBYQxBIxKqNFl-tYuF6TNLG6dIADEQ-Hekpb4m0llwJ6A=&xsec_source=pc_wind_export,Vlog｜孕晚期控糖一天吃饭日记🥣,,,商品推广x日常销售,通投,0.92,40,0,0.0%,0.0,23.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-Winnie-星光款-孕期人群-达人-26.4.13,4354547003,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69b15b360000000009022ffe,https://www.xiaohongshu.com/explore/69b15b360000000009022ffe?xsec_token=WBfQR22W4qkZvRJVMVII7riggvcKFgIwfgtgCPKIS66Yc=&xsec_source=pc_wind_export,从怀孕吃到卸货吃一年燕窝的心得,,,商品推广x日常销售,通投,1.36,115,12,10.43%,0.11,11.83,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-墩墩只吃一顿-星光款-孕期人群-达人-26.4.13,4354547004,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69a3ec380000000015039ca3,https://www.xiaohongshu.com/explore/69a3ec380000000015039ca3?xsec_token=WBCM67wSFH3Rhj0rLRfIfebKgBFXAX2kOSYSPSo4qEdA4=&xsec_source=pc_wind_export,孕早期通关攻略🤰🏻吃、查、补全部一篇讲清❗,,,商品推广x日常销售,通投,23.86,73,1,1.37%,23.86,326.85,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-开心予李-星光款-孕期人群-达人-26.4.13,4354547005,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69c289f7000000001a021cfc,https://www.xiaohongshu.com/explore/69c289f7000000001a021cfc?xsec_token=WBWMgSuxVhYL-GWfSFMCZmuz-3RLk1cITiwz2lk3tTFrI=&xsec_source=pc_wind_export,孕23+5w| 坚持每天一瓶燕窝，说说感受~,,,商品推广x日常销售,通投,0.00,2,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-人类柚崽-星光款-孕期人群-达人-26.4.13,4354547006,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69c37d05000000002202bb32,https://www.xiaohongshu.com/explore/69c37d05000000002202bb32?xsec_token=WBNyWhaPRlxk3U4R7F0YHdRgTNj2uAwLMN815mfBtLsuk=&xsec_source=pc_wind_export,一胎吃到二胎，关于孕期吃的燕窝那些事...,,,商品推广x日常销售,通投,2.09,18,1,5.56%,2.09,116.11,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-一只康康-星光款-孕期人群-达人-26.4.13,4354547007,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69ca456d000000002200cc1e,https://www.xiaohongshu.com/explore/69ca456d000000002200cc1e?xsec_token=WBeOWMxnjOg_qge6Z-I4XIX-FDlaijBrCdoCJv_awgTm4=&xsec_source=pc_wind_export,19w孕期日记🏖 在三亚逛吃的一天巨开心~,,,商品推广x日常销售,通投,0.22,20,0,0.0%,0.0,11.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-郭小锅GIA-星光款-孕期人群-达人-26.4.13,4354547008,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69baa6ba000000001a02eee4,https://www.xiaohongshu.com/explore/69baa6ba000000001a02eee4?xsec_token=WBnAhwO4YvmVtH71Po6_nBp_XoaKbqvo8m2RzHutMRu7w=&xsec_source=pc_wind_export,老公以为我孕早期孕吐vs实际我孕吐,,,商品推广x日常销售,通投,2.39,119,5,4.2%,0.48,20.08,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-淇舒韩舒淇-星光款-孕期人群-达人-26.4.13,4354547009,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69a803e70000000015032a44,https://www.xiaohongshu.com/explore/69a803e70000000015032a44?xsec_token=WBvo6qvdmNr8c7vN6CfIF3t0kZhKlYwVwKCUjJKb5mdCc=&xsec_source=pc_wind_export,Vlog🤰🏻孕晚期产检倒计时咯！,,,商品推广x日常销售,通投,16.72,68,5,7.35%,3.34,245.88,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-一只小布丁-星光款-孕期人群-达人-26.4.13,4354547010,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69c681fb000000001b02135c,https://www.xiaohongshu.com/explore/69c681fb000000001b02135c?xsec_token=WBai68y92dv_laOKRzQX3LvQwVpyI2nqPFVbY60vm1f6k=&xsec_source=pc_wind_export,跟风吃的，感受到孕期吃燕窝的震撼。。,,,商品推广x日常销售,通投,29.22,137,11,8.03%,2.66,213.28,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-26,商品-尚狗歪-星光款-孕期人群-达人-26.4.13,4354547011,商品-达人合集1-星光款-孕期人群-达人-26.4.13,185679220,69c4995700000000230228c8,https://www.xiaohongshu.com/explore/69c4995700000000230228c8?xsec_token=WBffPHCfNzewB5BHrnAdsl8i4i-sMEZw05KoME3lCYhio=&xsec_source=pc_wind_export,无人问津的孕早期，我是怎么熬过来的…,,,商品推广x日常销售,通投,7.87,34,5,14.71%,1.57,231.47,0,0.00,0.0,0,0,0.0,0,0,0.0,1,7.87,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
