时间,创意名称,创意ID,计划名称,计划ID,笔记/素材ID,笔记/素材链接,笔记标题,商品名称,spuId,营销场景,广告类型,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
2026-04-13,智R托管-汉堡不饱-AGXI-系统-26.4.13-达人直投,4356519329,智R托管-达人合集-AGXI-系统-26.4.13-达人直投,185694799,69a2935b000000002303b4ac,https://www.xiaohongshu.com/explore/69a2935b000000002303b4ac?xsec_token=WBKr8d9TnlLELHxhB6fc3QWcjDM3SLpTeLheyAImhekgk=&xsec_source=pc_wind_export,糖化脸最严厉的母亲 ,,,商品推广x日常销售,通投,43.51,302,35,11.59%,1.24,144.07,0,0.00,0.0,0,0,0.0,0,0,0.0,1,43.51,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-应允熙-AGXI-系统-26.4.13-达人直投,4356519330,智R托管-达人合集-AGXI-系统-26.4.13-达人直投,185694799,69b283660000000023039d45,https://www.xiaohongshu.com/explore/69b283660000000023039d45?xsec_token=WBBGp76rJnn4fWNkLJPgb1AcA9-XSxJImF0TaLbDk0trA=&xsec_source=pc_wind_export,独居养生vlog|✨先爱自己 而后万物可期！,,,商品推广x日常销售,通投,2.69,217,11,5.07%,0.24,12.4,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-杨富贵儿-AGXI-系统-26.4.13-达人直投,4356519331,智R托管-达人合集-AGXI-系统-26.4.13-达人直投,185694799,6981d023000000000a02a362,https://www.xiaohongshu.com/explore/6981d023000000000a02a362?xsec_token=WBgnd1z_W5DGSyg7X7T_FcerHsjLdEbT4DV_EKJ4CDYkU=&xsec_source=pc_wind_export,真的嫩得要发癫了。。。,,,商品推广x日常销售,通投,11.00,111,5,4.5%,2.2,99.1,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-王亚平-光感白肌饮-系统-26.4.13-达人直投,4357768187,智R托管-优质合集-光感白肌饮-系统-26.4.13-达人直投,185739419,69a80196000000002202f221,https://www.xiaohongshu.com/explore/69a80196000000002202f221?xsec_token=WBgcdcQvbRYqZJeOO0-nVzkGoeHL8TttbzMJTyKIcYsI8=&xsec_source=pc_wind_export,一喝一个不吱声～ ,,,商品推广x日常销售,通投,0.89,80,0,0.0%,0.0,11.13,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-mumusays-光感白肌饮-系统-26.4.13-达人直投,4357768188,智R托管-优质合集-光感白肌饮-系统-26.4.13-达人直投,185739419,69c0f317000000001a020203,https://www.xiaohongshu.com/explore/69c0f317000000001a020203?xsec_token=WBGdsQ7Z7BgT3cnvyoI8RtQO4zuc2QecXSq_C_cHIjShY=&xsec_source=pc_wind_export,建议所有女生：把美貌当成一项技能来习得,,,商品推广x日常销售,通投,2.30,208,2,0.96%,1.15,11.06,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-花花肠粉-光感白肌饮-系统-26.4.13-达人直投,4357768189,智R托管-优质合集-光感白肌饮-系统-26.4.13-达人直投,185739419,69c10031000000001a034329,https://www.xiaohongshu.com/explore/69c10031000000001a034329?xsec_token=WBL09_cVRMLiN-c_Ofd4RRtW1-_Xz1V_ms-nOclWE5iFY=&xsec_source=pc_wind_export,📷拍照不上镜？5步告别精致土,,,商品推广x日常销售,通投,0.26,42,1,2.38%,0.26,6.19,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-李喵喵miaomiao-光感白肌饮-系统-26.4.13-达人直投,4357869925,智R托管-优质合集-光感白肌饮-系统-26.4.13-达人直投,185739419,67c68e1e0000000029029df3,https://www.xiaohongshu.com/explore/67c68e1e0000000029029df3?xsec_token=WB4p98dHd0YLBJzuwrijBF3zOIn8MFcsSq8kM8wtb_J-k=&xsec_source=pc_wind_export,说好的智商税呢？28天打卡暗黄糙爆改！,,,商品推广x日常销售,通投,0.31,54,1,1.85%,0.31,5.74,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-小绿-光感白肌饮-系统-26.4.13-达人直投,4357869926,智R托管-优质合集-光感白肌饮-系统-26.4.13-达人直投,185739419,6982bd03000000000a033508,https://www.xiaohongshu.com/explore/6982bd03000000000a033508?xsec_token=WBHWRpOI0GURDLaY_RIUfu5NR37hC05JOInvdEQAGQaYA=&xsec_source=pc_wind_export,晓姿这俩是真的扭转了我对内服的看法,,,商品推广x日常销售,通投,3.34,12,2,16.67%,1.67,278.33,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-羊小鱼-光感白肌饮-系统-26.4.13-达人直投,4357869927,智R托管-优质合集-光感白肌饮-系统-26.4.13-达人直投,185739419,6985b77b000000000c037f98,https://www.xiaohongshu.com/explore/6985b77b000000000c037f98?xsec_token=WByLpJ9y0M8h1K9AOUVPe3PlWQO9Liqd-nnzIUnIFNd5Y=&xsec_source=pc_wind_export,中意最近的素颜状态✨,,,商品推广x日常销售,通投,8.58,29,2,6.9%,4.29,295.86,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-金富江Kimdelvey-光感白肌饮-系统-26.4.13-达人直投,4357869928,智R托管-优质合集-光感白肌饮-系统-26.4.13-达人直投,185739419,69aa8d74000000001a035743,https://www.xiaohongshu.com/explore/69aa8d74000000001a035743?xsec_token=WBdw6jXA9wV_ENecGf1dui0aAtg5oV7XRsASpoiQXnN_s=&xsec_source=pc_wind_export,减肥是你美白走的弯路！,,,商品推广x日常销售,通投,0.02,16,0,0.0%,0.0,1.25,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-这个人我不认识-光感白肌饮-定向-26.4.13-达人直投,4358141818,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69b7b3bb000000001f00686b,https://www.xiaohongshu.com/explore/69b7b3bb000000001f00686b?xsec_token=WBw6InYmbFk945RrseRVyqR6r0RaF15DoCdaQKLqbqhn0=&xsec_source=pc_wind_export,沉浸式消耗补货｜126s日常 来来的解压频道,,,商品推广x日常销售,通投,0.77,43,1,2.33%,0.77,17.91,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-大莹家-光感白肌饮-定向-26.4.13-达人直投,4358141819,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69c39078000000002800adf4,https://www.xiaohongshu.com/explore/69c39078000000002800adf4?xsec_token=WBRs2Lq3M-Xyre6miMF6nktkClKr582rHkwwnKNceOBw0=&xsec_source=pc_wind_export,沉浸式消耗补货 第147集,,,商品推广x日常销售,通投,0.58,71,7,9.86%,0.08,8.17,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-青木鱼-光感白肌饮-定向-26.4.13-达人直投,4358141820,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69c49af60000000021007825,https://www.xiaohongshu.com/explore/69c49af60000000021007825?xsec_token=WB8meE0-rcV6Vj5s4VtBor6hs7ksKTRGF5YhvSaI0tHXQ=&xsec_source=pc_wind_export,喜欢这种通透的氧气感⊝ᴥ⊝ᐝ,,,商品推广x日常销售,通投,4.39,35,3,8.57%,1.46,125.43,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-钱小福-光感白肌饮-定向-26.4.13-达人直投,4358141821,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69c63910000000001a029c11,https://www.xiaohongshu.com/explore/69c63910000000001a029c11?xsec_token=WBdEoGgTnfv2W50svi83W3lhrcMiCHhEUqNvcGrePzFpQ=&xsec_source=pc_wind_export,3🈷️空瓶分享🫙普通人的大型空瓶现场,,,商品推广x日常销售,通投,5.79,111,3,2.7%,1.93,52.16,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-熊哥痴汉-光感白肌饮-定向-26.4.13-达人直投,4358141822,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69c9ed82000000001a032eb0,https://www.xiaohongshu.com/explore/69c9ed82000000001a032eb0?xsec_token=WBNMaAx-4kR227WNBrhx7dLvYuBfHn6VCLww8SWfrBb7Q=&xsec_source=pc_wind_export,35+女总裁出差✈️随身必带好物💼,,,商品推广x日常销售,通投,22.22,149,7,4.7%,3.17,149.13,1,22.22,0.23,0,1,22.22,0,0,0.0,1,22.22,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-星禾小野-光感白肌饮-定向-26.4.13-达人直投,4358141823,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69cc8e10000000002102d090,https://www.xiaohongshu.com/explore/69cc8e10000000002102d090?xsec_token=WBTZEOMGggl9BX5a3MCJf3lE7pLeExQZ0YfbTSxVG9oZU=&xsec_source=pc_wind_export,模特6年|上镜美貌的底气是保持饥饿感➕美白,,,商品推广x日常销售,通投,1.37,700,11,1.57%,0.12,1.96,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-13,智R托管-柠檬汽水啾-光感白肌饮-定向-26.4.13-达人直投,4358141824,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69c51172000000002103a95a,https://www.xiaohongshu.com/explore/69c51172000000002103a95a?xsec_token=WBVmwGymZcdseoQecxRjwFi07up4tI56nBF-OQNit6_V8=&xsec_source=pc_wind_export,终于没忍住！把晓姿美白饮也入了…,,,商品推广x日常销售,通投,50.90,101,12,11.88%,4.24,503.96,0,0.00,0.0,0,0,0.0,0,0,0.0,2,25.45,1,50.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,2,0,0.0
2026-04-13,智R托管-糖三月-光感白肌饮-定向-26.4.13-达人直投,4358141825,智R托管-达人合集-光感白肌饮-定向-26.4.13-达人直投,185735033,69c384950000000021004ae3,https://www.xiaohongshu.com/explore/69c384950000000021004ae3?xsec_token=WBRs2Lq3M-Xyre6miMF6nktsEUYQ4SV_V9dzMj25zcH54=&xsec_source=pc_wind_export,跟风喝了一圈，结果。。,,,商品推广x日常销售,通投,1.59,91,3,3.3%,0.53,17.47,0,0.00,0.0,0,0,0.0,0,0,0.0,1,1.59,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-04-14,智R托管-enzo小丁-光感白肌饮-系统-26.3.5-达人直投,3931289341,智R托管-达人合集-光感白肌饮-系统-26.3.5-达人直投,178113732,69772fea000000000a03e0e1,https://www.xiaohongshu.com/explore/69772fea000000000a03e0e1?xsec_token=WBH0wdEeIZqRM7Yyr0mfVJep3QzVRQG_Z38ZW2-v9eokQ=&xsec_source=pc_wind_export,如果下跪有用那我的人生将失去站姿,,,商品推广x日常销售,通投,0.27,10,1,10.0%,0.27,27.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-留学刘亦菲-光感白肌饮-系统-26.3.5-达人直投,3931289343,智R托管-达人合集-光感白肌饮-系统-26.3.5-达人直投,178113732,6978803b000000000b01106e,https://www.xiaohongshu.com/explore/6978803b000000000b01106e?xsec_token=WBSuR_-NuDQOwfVGlEWBimq_soE8p_TttFWOQc5K-8jFk=&xsec_source=pc_wind_export,香奈儿这玩意儿不是有手就行。,,,商品推广x日常销售,通投,4.04,26,1,3.85%,4.04,155.38,0,0.00,0.0,0,0,0.0,0,0,0.0,2,2.02,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,2,0,0.0
2026-04-14,智R托管-小绿-光感白肌饮-系统-26.3.5-达人直投,3931289344,智R托管-达人合集-光感白肌饮-系统-26.3.5-达人直投,178113732,6982bd03000000000a033508,https://www.xiaohongshu.com/explore/6982bd03000000000a033508?xsec_token=WBHWRpOI0GURDLaY_RIUfu5NR37hC05JOInvdEQAGQaYA=&xsec_source=pc_wind_export,晓姿这俩是真的扭转了我对内服的看法,,,商品推广x日常销售,通投,12.94,44,1,2.27%,12.94,294.09,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-羊小鱼-光感白肌饮-系统-26.3.5-达人直投,3931289351,智R托管-达人合集-光感白肌饮-系统-26.3.5-达人直投,178113732,6985b77b000000000c037f98,https://www.xiaohongshu.com/explore/6985b77b000000000c037f98?xsec_token=WByLpJ9y0M8h1K9AOUVPe3PlWQO9Liqd-nnzIUnIFNd5Y=&xsec_source=pc_wind_export,中意最近的素颜状态✨,,,商品推广x日常销售,通投,0.87,60,3,5.0%,0.29,14.5,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-郑小璐-光感白肌饮-系统-26.3.5-达人直投,3931289356,智R托管-达人合集-光感白肌饮-系统-26.3.5-达人直投,178113732,69906423000000001d0123c3,https://www.xiaohongshu.com/explore/69906423000000001d0123c3?xsec_token=WBW0UxlOx-nz-glEN2e7PJF53TQKDEOwC-YPXWi3xpUV8=&xsec_source=pc_wind_export,从疲惫的那位妈妈，到发光的漂亮姐姐,,,商品推广x日常销售,通投,0.32,109,2,1.83%,0.16,2.94,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-桃桃乌龙茶-塑颜饮-系统-26.3.17-达人直投,4051484172,智R托管-达人合集-塑颜饮-系统-26.3.17-达人直投,180598193,697c4760000000000a02c8df,https://www.xiaohongshu.com/explore/697c4760000000000a02c8df?xsec_token=WBD25nbzdY9jCVB-VYfaWqjR0wQaTdfjpXJqKovfhW8_0=&xsec_source=pc_wind_export,天爷 内服才是真正的出路,,,商品推广x日常销售,通投,0.00,14,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-挖宝狐妖-塑颜饮-系统-26.3.17-达人直投,4051484173,智R托管-达人合集-塑颜饮-系统-26.3.17-达人直投,180598193,697c798e000000002103d0e3,https://www.xiaohongshu.com/explore/697c798e000000002103d0e3?xsec_token=WBD25nbzdY9jCVB-VYfaWqjR0n5_I_9irihNPk1ogKs-w=&xsec_source=pc_wind_export,想给所有女生安利这个,,,商品推广x日常销售,通投,1.19,33,1,3.03%,1.19,36.06,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-黑不溜秋圆圆-塑颜饮-系统-26.3.17-达人直投,4051484177,智R托管-达人合集-塑颜饮-系统-26.3.17-达人直投,180598193,6980791400000000220384f3,https://www.xiaohongshu.com/explore/6980791400000000220384f3?xsec_token=WBtfE7Bb19k1eTFlPbi3q7qOraKb91IEwJ5w2x25dOSvk=&xsec_source=pc_wind_export,是k衰党的发光水吧！！,,,商品推广x日常销售,通投,0.00,6,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-徐珺雯-塑颜饮-系统-26.3.17-达人直投,4051484180,智R托管-达人合集-塑颜饮-系统-26.3.17-达人直投,180598193,6982d3a9000000001a031950,https://www.xiaohongshu.com/explore/6982d3a9000000001a031950?xsec_token=WBHWRpOI0GURDLaY_RIUfu5E0XIDIN-dq6KrTujRcXqo0=&xsec_source=pc_wind_export,VLOG｜超忙的一天 也要保持精致的过完🍣,,,商品推广x日常销售,通投,7.12,80,6,7.5%,1.19,89.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-Vicky-塑颜饮-系统-26.3.17-达人直投,4051484181,智R托管-达人合集-塑颜饮-系统-26.3.17-达人直投,180598193,698d6ee0000000000b00bbcf,https://www.xiaohongshu.com/explore/698d6ee0000000000b00bbcf?xsec_token=WB3i0jTMhVFpswkr2YK7E_vLj5fsBHIyp39VLpG6wS3M8=&xsec_source=pc_wind_export,沉浸式消耗补货 第302集,,,商品推广x日常销售,通投,3.59,45,0,0.0%,0.0,79.78,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-光速养成-光感白肌饮-系统-26.4.1优化,4213226428,智R托管-光速养成-光感白肌饮-系统-26.4.1优化,183483960,695f4517000000000e00e565,https://www.xiaohongshu.com/explore/695f4517000000000e00e565?xsec_token=WB5jPjvUg8Lg9Z-HMJjgKyL6nILq6m4T9gCnO4uPnrFcg=&xsec_source=pc_wind_export,黄黑皮注意⚠️28天冲刺白肌就这么做！,,,商品推广x日常销售,通投,124.99,1188,39,3.28%,3.2,105.21,6,20.83,0.43,0,4,31.25,0,2,62.5,3,41.66,5,25.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,3,0,0.0
2026-04-14,智R托管-美貌的-AGXI-系统-26.4.9,4306154319,智R托管-优质合集-AGXI-系统-26.4.9,184842852,69bd0433000000001e00fb34,https://www.xiaohongshu.com/explore/69bd0433000000001e00fb34?xsec_token=WBGyI-EgXDYmMoWE6YGQRdqs4YlWKoHAhoFcWL6lLJf-U=&xsec_source=pc_wind_export,原来美女感的关键是抗糖！！,,,商品推广x日常销售,通投,32.93,109,1,0.92%,32.93,302.11,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-甩掉黄-AGXI-系统-26.4.9,4306154320,智R托管-优质合集-AGXI-系统-26.4.9,184842852,69cdcf9f000000001e00c4ba,https://www.xiaohongshu.com/explore/69cdcf9f000000001e00c4ba?xsec_token=WBXW6L0kHj3IRXGocpweuoy8DHDRg2__YQuMAeal5-qj4=&xsec_source=pc_wind_export,甩掉黄气垮态！「少女肌」秘籍直接焊脸上！,,,商品推广x日常销售,通投,2.61,43,4,9.3%,0.65,60.7,0,0.00,0.0,0,0,0.0,0,0,0.0,1,2.61,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-04-14,智R托管-抗不对-AGXI-系统-26.4.9,4306154321,智R托管-优质合集-AGXI-系统-26.4.9,184842852,69b12ec5000000000601e472,https://www.xiaohongshu.com/explore/69b12ec5000000000601e472?xsec_token=WBS900M_WEbeRl5xvqunSdK55InvZSQvTiqxWavTfpRlI=&xsec_source=pc_wind_export,快醒醒吧！抗糖抗不对！比同龄人老十岁,,,商品推广x日常销售,通投,130.88,358,33,9.22%,3.97,365.59,8,16.36,2.0,0,7,18.7,14,4,32.72,7,18.7,4,32.72,2,65.44,285.0,2.18,2,65.44,285.0,2.18,0,0.0,0.0,0.0,0,0.0,0.00,0.0,6,0,0.0
2026-04-14,智R托管-年轻怎-AGXI-系统-26.4.9,4306154322,智R托管-优质合集-AGXI-系统-26.4.9,184842852,698172d1000000002801e246,https://www.xiaohongshu.com/explore/698172d1000000002801e246?xsec_token=WBgnd1z_W5DGSyg7X7T_FcetPlMVX5f-oPMEidA-rnFL4=&xsec_source=pc_wind_export,糖化脸最严厉的母亲，用完不用P图了......,,,商品推广x日常销售,通投,56.92,209,19,9.09%,3.0,272.34,0,0.00,0.0,0,0,0.0,0,0,0.0,1,56.92,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-04-14,智R托管-逆袭内-光感白肌饮-系统-26.4.9-转载,4306160271,智R托管-合集-光感白肌饮-系统-26.4.9-转载,184868137,69b0dd56000000000c0082be,https://www.xiaohongshu.com/explore/69b0dd56000000000c0082be?xsec_token=WBz5MkwUFjz1h56N6EF22_zEZkTydKK5cpyyd4j8XmLo4=&xsec_source=pc_wind_export,黄黑皮逆袭！内调外养养出透亮好皮肤,,,商品推广x日常销售,通投,170.09,256,14,5.47%,12.15,664.41,2,85.05,0.03,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-奇思妙想娇-光感白肌饮-系统-26.4.9-转载,4306160272,智R托管-合集-光感白肌饮-系统-26.4.9-转载,184868137,69cb805f0000000028008be3,https://www.xiaohongshu.com/explore/69cb805f0000000028008be3?xsec_token=WB1wY4WghXkDpevDMNoyc-RzKQ22vk1BFoKjfBRk1sD5o=&xsec_source=pc_wind_export,蜡黄暗沉一锅端！有它素颜也能白到透光！,,,商品推广x日常销售,通投,63.98,115,2,1.74%,31.99,556.35,3,21.33,2.67,0,2,31.99,14,2,31.99,3,21.33,6,10.66,3,21.33,3808.0,59.52,3,21.33,3808.0,59.52,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
2026-04-14,智R托管-大雪预报-光感白肌饮-系统-26.4.9-转载,4306160273,智R托管-合集-光感白肌饮-系统-26.4.9-转载,184868137,69bce6cf000000002301717f,https://www.xiaohongshu.com/explore/69bce6cf000000002301717f?xsec_token=WBM7WSyv1wV6U-JLuofcUIM6juAaPmg6gDv-IPuRkNt4I=&xsec_source=pc_wind_export,告别蜡黄暗沉，素颜也能拥有匀净透亮感,,,商品推广x日常销售,通投,45.39,62,0,0.0%,0.0,732.1,1,45.39,0.05,0,0,0.0,0,0,0.0,1,45.39,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-全靠它-御三家-系统-26.4.13,4354072043,智R托管-合集-御三家-系统-26.4.13,185660971,698c2c77000000001a0351b0,https://www.xiaohongshu.com/explore/698c2c77000000001a0351b0?xsec_token=WBFmHQRFAV8rwoe5QSLbf4tAYdDRSG7DAEPakAC6B_ipU=&xsec_source=pc_wind_export,30+抗衰别交智商税｜熟龄肌逆龄密码全靠它,,,商品推广x日常销售,通投,58.94,175,9,5.14%,6.55,336.8,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
2026-04-14,智R托管-玩明白-御三家-系统-26.4.13,4354072044,智R托管-合集-御三家-系统-26.4.13,185660971,697c71fb000000002801fa0c,https://www.xiaohongshu.com/explore/697c71fb000000002801fa0c?xsec_token=WBD25nbzdY9jCVB-VYfaWqjeGfMiH2N1wM42ETukwpNsE=&xsec_source=pc_wind_export,脸嫩疯了！抗老算是被晓姿玩明白了！,,,商品推广x日常销售,通投,467.62,1210,116,9.59%,4.03,386.46,0,0.00,0.0,0,0,0.0,0,0,0.0,8,58.45,3,155.87,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,7,0,0.0
2026-04-14,智R托管-Ruiren蕤人-AGXI-系统-26.4.13-达人直投,4354828207,智R托管-合集-AGXI-系统-26.4.13-达人直投,185681747,690c4c850000000007023d0e,https://www.xiaohongshu.com/explore/690c4c850000000007023d0e?xsec_token=WBEyzO2ug8tNUH7lBVpZa0LVMh4-vQc1h_N_j9YP9wAZs=&xsec_source=pc_wind_export,130斤|不减肥美女|大码模特：1分钟200个假动作,,,商品推广x日常销售,通投,2.07,26,1,3.85%,2.07,79.62,0,0.00,0.0,0,0,0.0,0,0,0.0,1,2.07,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
